"id","name","section","name_updated"
9944,ARMS ACT,a,"Arms Act, 1959"
9948,INDIAN PENAL CODE,"366(A)/34","Indian Penal Code (IPC), 1860"
9950,INDIAN PENAL CODE,"478","Indian Penal Code (IPC), 1860"
9951,INDIAN PENAL CODE,"273/34","Indian Penal Code (IPC), 1860"
9953,INDIAN PENAL CODE,"489(A)","Indian Penal Code (IPC), 1860"
9954,INDIAN PENAL CODE,"489(B)","Indian Penal Code (IPC), 1860"
9961,Juvenile Justice Act,"50(3)","Juvenile Justice (Care and Protection of Children) Act, 2015"
9968,Juvenile Justice Act,"201","Juvenile Justice (Care and Protection of Children) Act, 2015"
9971,INDIAN PENAL CODE,"414/34","Indian Penal Code (IPC), 1860"
9975,INDIAN PENAL CODE,"399","Indian Penal Code (IPC), 1860"
9976,INDIAN PENAL CODE,"400","Indian Penal Code (IPC), 1860"
9977,INDIAN PENAL CODE,"402","Indian Penal Code (IPC), 1860"
9978,Juvenile Justice Act,"52(i)","Juvenile Justice (Care and Protection of Children) Act, 2015"
9983,ARMS ACT,a/26/35,"Arms Act, 1959"
9984,Juvenile Justice Act,"10(i)","Juvenile Justice (Care and Protection of Children) Act, 2015"
9989,ARMS ACT,"25(1b)a","Arms Act, 1959"
9994,Juvenile Justice Act,sec. 52(1),"Juvenile Justice (Care and Protection of Children) Act, 2015"
9996,INDIAN PENAL CODE,"376(D)(B)","Indian Penal Code (IPC), 1860"
10000,ARMS ACT,"25(I-b)","Arms Act, 1959"
10011,I.T. Act 2000,"66(D)","Information Technology Act, 2000"
10012,I.T. Act 2000,"67(A)","Information Technology Act, 2000"
10015,Criminal Procedure Code,"379","Code of Criminal Procedure, 1973"
10020,INDIAN PENAL CODE,"478/34","Indian Penal Code (IPC), 1860"
10025,INDIAN PENAL CODE,"25(I-b)(a)","Indian Penal Code (IPC), 1860"
10026,Juvenile Justice Act,"520f","Juvenile Justice (Care and Protection of Children) Act, 2015"
10030,ARMS ACT,"25(1-b)A","Arms Act, 1959"
10032,Juvenile Justice Act,"3(i)(iv)(v)","Juvenile Justice (Care and Protection of Children) Act, 2015"
10033,Juvenile Justice Act,(xiv),"Juvenile Justice (Care and Protection of Children) Act, 2015"
10035,Juvenile Justice Act,"10(1)","Juvenile Justice (Care and Protection of Children) Act, 2015"
10040,"Children Act,(Bihar)","14(1)","Bihar Children Act, 1982"
10042,Juvenile Justice Act,"111","Juvenile Justice (Care and Protection of Children) Act, 2015"
10046,"Children Act,(Bihar)","4","Bihar Children Act, 1982"
9987,CHILDREN ACT,"14(A)",CHILDREN ACT
10054,Juvenile Justice Act,"3/14(1)","Juvenile Justice (Care and Protection of Children) Act, 2015"
10057,Juvenile Justice Act,NA,"Juvenile Justice (Care and Protection of Children) Act, 2015"
10066,Arms Act,B)a,"Arms Act, 1959"
10073,Indian Penal Code,"372","Indian Penal Code (IPC), 1860"
10074,Indian Penal Code,"373","Indian Penal Code (IPC), 1860"
10075,Indian Penal Code,"376","Indian Penal Code (IPC), 1860"
10076,Indian Penal Code,"120(B)","Indian Penal Code (IPC), 1860"
10077,Juvenile Justice Act,"25","Juvenile Justice (Care and Protection of Children) Act, 2015"
10086,Indian Penal Code,"350","Indian Penal Code (IPC), 1860"
10087,Immoral Traffic Act,---,"The Immoral Traffic (Prevention) Act, 1956"
10091,Indian Penal Code,"372","Indian Penal Code (IPC), 1860"
10092,Indian Penal Code,"373","Indian Penal Code (IPC), 1860"
10093,Indian Penal Code,"376","Indian Penal Code (IPC), 1860"
10094,Indian Penal Code,"120(B)","Indian Penal Code (IPC), 1860"
8324,Juvenile Justice (Care and Protection of Children) Act,"33","Juvenile Justice (Care and Protection of Children) Act, 2015"
8325,Indian Penal Code,"376GANDPASCO","Indian Penal Code (IPC), 1860"
8334,Indian Penal Code,"316","Indian Penal Code (IPC), 1860"
8364,Juvenile Justice (Care and Protection of Children) Act,"406","Juvenile Justice (Care and Protection of Children) Act, 2015"
8365,Juvenile Justice (Care and Protection of Children) Act,"419","Juvenile Justice (Care and Protection of Children) Act, 2015"
8374,Juvenile Justice (Care and Protection of Children) Act,"94","Juvenile Justice (Care and Protection of Children) Act, 2015"
8386,Indian Penal Code,"376(2)(J)323PASKO","Indian Penal Code (IPC), 1860"
8390,Indian Penal Code,"379.511","Indian Penal Code (IPC), 1860"
8394,Indian Penal Code,"3(1)","Indian Penal Code (IPC), 1860"
8400,Juvenile Justice (Care and Protection of Children) Act,"52A","Juvenile Justice (Care and Protection of Children) Act, 2015"
8402,Indian Penal Code,"147.325.452.506.323","Indian Penal Code (IPC), 1860"
8403,Juvenile Justice (Care and Protection of Children) Act,"363","Juvenile Justice (Care and Protection of Children) Act, 2015"
8404,Juvenile Justice (Care and Protection of Children) Act,"366","Juvenile Justice (Care and Protection of Children) Act, 2015"
8405,Indian Penal Code,"376G","Indian Penal Code (IPC), 1860"
8406,Juvenile Justice (Care and Protection of Children) Act,"4PASCO","Juvenile Justice (Care and Protection of Children) Act, 2015"
8407,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,"3(2)5","The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8418,Indian Penal Code,GANGESTERACT,"Indian Penal Code (IPC), 1860"
8419,Indian Penal Code,"458.380","Indian Penal Code (IPC), 1860"
8426,Arms Act,"376A3","Arms Act, 1959"
8441,Indian Penal Code,"5/6PASCO","Indian Penal Code (IPC), 1860"
8452,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,"3(2)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8457,Juvenile Justice (Care and Protection of Children) Act,"457","Juvenile Justice (Care and Protection of Children) Act, 2015"
8458,Juvenile Justice (Care and Protection of Children) Act,"380","Juvenile Justice (Care and Protection of Children) Act, 2015"
8459,Juvenile Justice (Care and Protection of Children) Act,"27","Juvenile Justice (Care and Protection of Children) Act, 2015"
8460,Juvenile Justice (Care and Protection of Children) Act,"30","Juvenile Justice (Care and Protection of Children) Act, 2015"
8464,Indian Penal Code,"404","Indian Penal Code (IPC), 1860"
8468,Juvenile Justice (Care and Protection of Children) Act,"370(5)","Juvenile Justice (Care and Protection of Children) Act, 2015"
8469,Juvenile Justice (Care and Protection of Children) Act,"12(1)","Juvenile Justice (Care and Protection of Children) Act, 2015"
8476,Indian Penal Code,"41","Indian Penal Code (IPC), 1860"
8484,Indian Penal Code,"484","Indian Penal Code (IPC), 1860"
8485,Indian Penal Code,"376AND5","Indian Penal Code (IPC), 1860"
8486,Indian Penal Code,"6PASCO","Indian Penal Code (IPC), 1860"
8487,"Protection of Children from Sexual Offences Act, 2012","3","Protection of Children from Sexual Offences Act, 2012"
8488,"Protection of Children from Sexual Offences Act, 2012","4","Protection of Children from Sexual Offences Act, 2012"
8489,Indian Penal Code,"3(1)GANGSTER","Indian Penal Code (IPC), 1860"
8490,Indian Penal Code,"302504","Indian Penal Code (IPC), 1860"
8498,Indian Penal Code,"376(2)(J)3233","Indian Penal Code (IPC), 1860"
8499,Indian Penal Code,"4PASCO","Indian Penal Code (IPC), 1860"
8500,"Protection of Children from Sexual Offences Act, 2012","5M","Protection of Children from Sexual Offences Act, 2012"
8504,Indian Penal Code,"458.417","Indian Penal Code (IPC), 1860"
8506,Indian Penal Code,"376J","Indian Penal Code (IPC), 1860"
8510,Indian Ports Act,"302","The Indian Ports Act, 1908"
8513,Indian Penal Code,"370S","Indian Penal Code (IPC), 1860"
8514,Indian Penal Code,"304B","Indian Penal Code (IPC), 1860"
8520,Indian Penal Code,"324.504","Indian Penal Code (IPC), 1860"
8521,Indian Ports Act,"5056","The Indian Ports Act, 1908"
8522,Indian Penal Code,"3/1PASCO","Indian Penal Code (IPC), 1860"
8526,Indian Penal Code,"3/4PSACO","Indian Penal Code (IPC), 1860"
8533,Indian Penal Code,"146","Indian Penal Code (IPC), 1860"
8538,Indian Penal Code,"3763/4PASKO","Indian Penal Code (IPC), 1860"
8542,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,"3(1)5","The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8544,Scheduled Castes and Scheduled Tribes Orders (Amendment)  Act,"3(1)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8551,Indian Penal Code,"108","Indian Penal Code (IPC), 1860"
8554,Juvenile Justice (Care and Protection of Children) Act,AND12(2),"Juvenile Justice (Care and Protection of Children) Act, 2015"
8559,Indian Penal Code,"458.411","Indian Penal Code (IPC), 1860"
8561,Indian Penal Code,"230","Indian Penal Code (IPC), 1860"
8569,Juvenile Justice (Care and Protection of Children) Act,"6(1)","Juvenile Justice (Care and Protection of Children) Act, 2015"
8575,Juvenile Justice (Care and Protection of Children) Act,"59(2)","Juvenile Justice (Care and Protection of Children) Act, 2015"
8576,Indian Penal Code,"308325","Indian Penal Code (IPC), 1860"
8581,Indian Penal Code,"439","Indian Penal Code (IPC), 1860"
8582,Indian Penal Code,"456","Indian Penal Code (IPC), 1860"
8583,Indian Penal Code,"361","Indian Penal Code (IPC), 1860"
8590,Indian Penal Code,"323.504.304","Indian Penal Code (IPC), 1860"
8599,Juvenile Justice (Care and Protection of Children) Act,"166A","Juvenile Justice (Care and Protection of Children) Act, 2015"
8601,Excise (Malt Liquors) Act,"60","Excise (Malt Liquors) Act, 1880"
8602,Indian Penal Code,"433","Indian Penal Code (IPC), 1860"
8633,Indian Penal Code,"147.304","Indian Penal Code (IPC), 1860"
8644,Indian Penal Code,"20/34","Indian Penal Code (IPC), 1860"
8661,Juvenile Justice (Care and Protection of Children) Act,"364","Juvenile Justice (Care and Protection of Children) Act, 2015"
8662,Juvenile Justice (Care and Protection of Children) Act,"327","Juvenile Justice (Care and Protection of Children) Act, 2015"
8663,Juvenile Justice (Care and Protection of Children) Act,"201","Juvenile Justice (Care and Protection of Children) Act, 2015"
8664,Juvenile Justice (Care and Protection of Children) Act,"120B","Juvenile Justice (Care and Protection of Children) Act, 2015"
8683,Juvenile Justice (Care and Protection of Children) Act,"498A","Juvenile Justice (Care and Protection of Children) Act, 2015"
8685,Indian Penal Code,"370()5(6)","Indian Penal Code (IPC), 1860"
8697,Indian Penal Code,"3023","Indian Penal Code (IPC), 1860"
8698,Indian Penal Code,"376andPOCSO3","Indian Penal Code (IPC), 1860"
8706,Indian Penal Code,"3/4PASCO","Indian Penal Code (IPC), 1860"
8725,Juvenile Justice (Care and Protection of Children) Rules,"15","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8726,Juvenile Justice (Care and Protection of Children) Rules,"17","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8727,Juvenile Justice (Care and Protection of Children) Rules,"7","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8728,Juvenile Justice (Care and Protection of Children) Rules,"8","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8729,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,"3(1)X","The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8730,Juvenile Justice (Care and Protection of Children) Rules,"3","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8731,Juvenile Justice (Care and Protection of Children) Rules,"4","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8733,Juvenile Justice (Care and Protection of Children) Rules,"5G","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8734,Juvenile Justice (Care and Protection of Children) Rules,---,"Juvenile Justice (Care and Protection of Children) Rules, 2016"
8736,Scheduled Castes and the Scheduled Tribes (Prevention of  Atrocities) Act,"3(2)(5)","The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8737,Indian Penal Code,"376c","Indian Penal Code (IPC), 1860"
8738,Juvenile Justice (Care and Protection of Children) Rules,"5","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8739,Indian Penal Code,"31","Indian Penal Code (IPC), 1860"
8743,Juvenile Justice (Care and Protection of Children) Rules,"5(6)18","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8760,Juvenile Justice (Care and Protection of Children) Rules,"240","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8764,Juvenile Justice (Care and Protection of Children) Act,"7/8","Juvenile Justice (Care and Protection of Children) Act, 2015"
8773,Juvenile Justice (Care and Protection of Children) Rules,"16","Juvenile Justice (Care and Protection of Children) Rules, 2016"
8786,Indian Penal Code,"346D","Indian Penal Code (IPC), 1860"
8359,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
8360,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8362,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)","Protection of Children from Sexual Offences Act, 2012"
8363,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8370,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(h)","Protection of Children from Sexual Offences Act, 2012"
8371,"INDIAN PENAL CODE, 1860","344","Indian Penal Code (IPC), 1860"
8375,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(1)(j)","Protection of Children from Sexual Offences Act, 2012"
8376,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l)(j)","Protection of Children from Sexual Offences Act, 2012"
8377,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",(ii).6,"Protection of Children from Sexual Offences Act, 2012"
8378,"INDIAN PENAL CODE, 1860","506(1)","Indian Penal Code (IPC), 1860"
8380,"INDIAN PENAL CODE, 1860","450","Indian Penal Code (IPC), 1860"
8382,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8383,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
8384,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(n)","Protection of Children from Sexual Offences Act, 2012"
8391,"INDIAN PENAL CODE, 1860","343","Indian Penal Code (IPC), 1860"
8392,"INDIAN PENAL CODE, 1860","376(3)","Indian Penal Code (IPC), 1860"
8393,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8395,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(I)","Protection of Children from Sexual Offences Act, 2012"
8396,"INDIAN PENAL CODE, 1860","323IPC","Indian Penal Code (IPC), 1860"
8398,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","3(a)","Protection of Children from Sexual Offences Act, 2012"
8399,THE SCH.CASTE AND THE SCH. TRIBES ( PREVENTION OF ATROCITIES ) AMENDMENT ACT 2015,"3(1)(w)(1)and3(2)(v)","The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8401,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8408,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l)","Protection of Children from Sexual Offences Act, 2012"
8413,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(I)(ii)","Protection of Children from Sexual Offences Act, 2012"
8414,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8420,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8421,THE SCH.CASTE AND THE SCH. TRIBES ( PREVENTION OF ATROCITIES ) AMENDMENT ACT 2015,---,"The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8427,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)6","Protection of Children from Sexual Offences Act, 2012"
8428,THE SCH.CASTE AND THE SCH. TRIBES ( PREVENTION OF ATROCITIES ) AMENDMENT ACT 2015,"3(2)","The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8429,THE SCH.CASTE AND THE SCH. TRIBES ( PREVENTION OF ATROCITIES ) AMENDMENT ACT 2015,(v),"The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8430,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
8431,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
8432,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","21(1)","Protection of Children from Sexual Offences Act, 2012"
8433,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","19","Protection of Children from Sexual Offences Act, 2012"
8435,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
8436,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8442,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8444,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
8445,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8451,"INDIAN PENAL CODE, 1860","5(i)","Indian Penal Code (IPC), 1860"
8456,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8461,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
8462,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l)5(m)","Protection of Children from Sexual Offences Act, 2012"
8466,"INDIAN PENAL CODE, 1860","354A(1)(iv)","Indian Penal Code (IPC), 1860"
8467,"INDIAN PENAL CODE, 1860","109","Indian Penal Code (IPC), 1860"
8483,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5l","Protection of Children from Sexual Offences Act, 2012"
8494,"INDIAN PENAL CODE, 1860","116","Indian Penal Code (IPC), 1860"
8507,THE SCH.CASTE AND THE SCH. TRIBES ( PREVENTION OF ATROCITIES ) AMENDMENT ACT 2015,r/w3(1)(w),"The Scheduled Castes and the Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8511,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6POCSO","Protection of Children from Sexual Offences Act, 2012"
8512,"INDIAN PENAL CODE, 1860","375(6)","Indian Penal Code (IPC), 1860"
8525,Juvenile Justice Act,"58(2)","Juvenile Justice (Care and Protection of Children) Act, 2015"
8527,"INDIAN PENAL CODE, 1860","376(3)IPC","Indian Penal Code (IPC), 1860"
8528,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(l)","Protection of Children from Sexual Offences Act, 2012"
8529,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8530,"INDIAN PENAL CODE, 1860","344","Indian Penal Code (IPC), 1860"
8531,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8532,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","8","Protection of Children from Sexual Offences Act, 2012"
8534,"Children Act,(Bihar)","14(A)","Bihar Children Act, 1982"
8535,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)(l)","Protection of Children from Sexual Offences Act, 2012"
8536,Juvenile Justice Act,"56(4)","Juvenile Justice (Care and Protection of Children) Act, 2015"
8537,"INDIAN PENAL CODE, 1860","109","Indian Penal Code (IPC), 1860"
8541,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8543,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","8","Protection of Children from Sexual Offences Act, 2012"
8545,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8547,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5J","Protection of Children from Sexual Offences Act, 2012"
8434,"INDIAN PENAL CODE, 1860","34","Indian Penal Code (IPC), 1860"
8548,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5II","Protection of Children from Sexual Offences Act, 2012"
8553,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8556,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8557,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","16","Protection of Children from Sexual Offences Act, 2012"
8558,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
8592,Indian Penal Code,"153","Indian Penal Code (IPC), 1860"
8560,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",r/w16,"Protection of Children from Sexual Offences Act, 2012"
8563,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8570,"INDIAN PENAL CODE, 1860","509","Indian Penal Code (IPC), 1860"
8573,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(n)","Protection of Children from Sexual Offences Act, 2012"
8577,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5.6","Protection of Children from Sexual Offences Act, 2012"
8579,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","11.12","Protection of Children from Sexual Offences Act, 2012"
8580,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j))(ii)","Protection of Children from Sexual Offences Act, 2012"
8586,"INDIAN PENAL CODE, 1860","366(A) 212","Indian Penal Code (IPC), 1860"
8588,"INDIAN PENAL CODE, 1860","117","Indian Penal Code (IPC), 1860"
8600,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","617","Protection of Children from Sexual Offences Act, 2012"
8605,"INDIAN PENAL CODE, 1860","5","Indian Penal Code (IPC), 1860"
8607,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)Iii)","Protection of Children from Sexual Offences Act, 2012"
8610,"INDIAN PENAL CODE, 1860","354D(1) (i)","Indian Penal Code (IPC), 1860"
8615,"INDIAN PENAL CODE, 1860","375(a)","Indian Penal Code (IPC), 1860"
8619,"INDIAN PENAL CODE, 1860","376(3)","Indian Penal Code (IPC), 1860"
8620,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8621,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","10","Protection of Children from Sexual Offences Act, 2012"
8622,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","17","Protection of Children from Sexual Offences Act, 2012"
8626,"INDIAN PENAL CODE, 1860","376(2)(n)","Indian Penal Code (IPC), 1860"
8627,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
8628,"INDIAN PENAL CODE, 1860","354-A","Indian Penal Code (IPC), 1860"
8629,"INDIAN PENAL CODE, 1860","354-D","Indian Penal Code (IPC), 1860"
8630,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",w5(i),"Protection of Children from Sexual Offences Act, 2012"
8632,"INDIAN PENAL CODE, 1860","498","Indian Penal Code (IPC), 1860"
8634,"INDIAN PENAL CODE, 1860","36(1)","Indian Penal Code (IPC), 1860"
8641,"INDIAN PENAL CODE, 1860","376(2)(n)","Indian Penal Code (IPC), 1860"
8642,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
8643,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(1)(2)","Protection of Children from Sexual Offences Act, 2012"
8646,"INDIAN PENAL CODE, 1860","376(2) (n)","Indian Penal Code (IPC), 1860"
8647,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(2) (v)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8648,"INDIAN PENAL CODE, 1860","392","Indian Penal Code (IPC), 1860"
8654,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
8667,"INDIAN PENAL CODE, 1860","376(2)(n)","Indian Penal Code (IPC), 1860"
8668,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
8671,"SC / ST (PREVENTION OF ATROCITIES) ACT, 1989","3(2) (va)","Scheduled Castes and Scheduled Tribes (Prevention of Atrocities) Act, 1989"
8675,"INDIAN PENAL CODE, 1860","376(2)(n)","Indian Penal Code (IPC), 1860"
8676,"INDIAN PENAL CODE, 1860","376(3)","Indian Penal Code (IPC), 1860"
8678,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6(1)","Protection of Children from Sexual Offences Act, 2012"
8679,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5-L-6","Protection of Children from Sexual Offences Act, 2012"
8681,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","5(j)(ii)","Protection of Children from Sexual Offences Act, 2012"
8682,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8687,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","6","Protection of Children from Sexual Offences Act, 2012"
8693,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",OF,"Protection of Children from Sexual Offences Act, 2012"
8694,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",POCSO,"Protection of Children from Sexual Offences Act, 2012"
8695,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012",ACT,"Protection of Children from Sexual Offences Act, 2012"
8699,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","19(1)","Protection of Children from Sexual Offences Act, 2012"
8700,"PROTECTION OF CHILD FROM SEXUAL OFFENCES ACT, 2012","21","Protection of Children from Sexual Offences Act, 2012"
8571,Criminal Procedure Code,"361","Code of Criminal Procedure, 1973"
8578,Criminal Procedure Code,"374","Code of Criminal Procedure, 1973"
8584,Indian Penal Code,"228(a)","Indian Penal Code (IPC), 1860"
8591,Indian Penal Code,"116","Indian Penal Code (IPC), 1860"
8593,Indian Penal Code,"166","Indian Penal Code (IPC), 1860"
8594,Indian Penal Code,"49","Indian Penal Code (IPC), 1860"
8595,Juvenile Justice Act,"8(2)","Juvenile Justice (Care and Protection of Children) Act, 2015"
8596,Juvenile Justice Act,(i),"Juvenile Justice (Care and Protection of Children) Act, 2015"
8597,Juvenile Justice Act,(ii),"Juvenile Justice (Care and Protection of Children) Act, 2015"
8598,Juvenile Justice Act,(3),"Juvenile Justice (Care and Protection of Children) Act, 2015"
8606,Juvenile Justice Act,"101(i)","Juvenile Justice (Care and Protection of Children) Act, 2015"
8611,Juvenile Justice Act,"101(1)","Juvenile Justice (Care and Protection of Children) Act, 2015"
